frame,speed_multiplier,requested_tiles,missing_tiles
700,0.6905556,10,6
701,0.69250137,9,5
702,0.69444996,6,0
703,0.69640136,4,0
704,0.69835556,9,6
705,0.7003125,9,4
706,0.7022722,7,2
707,0.7042347,10,6
708,0.7062,10,6
709,0.708168,10,0
710,0.71013886,10,6
711,0.71211255,10,6
712,0.71408886,12,6
713,0.716068,10,6
714,0.7180499,7,0
715,0.7200348,10,6
716,0.72202224,7,0
717,0.72401243,10,6
718,0.72600543,9,6
719,0.72800136,12,3
720,0.72999996,9,2
721,0.7320013,4,0
722,0.7340056,4,0
723,0.73601246,9,5
724,0.7380222,9,0
725,0.7400347,6,1
726,0.74205,6,1
727,0.744068,6,0
728,0.74608886,9,3
729,0.74811244,9,0
730,0.7501389,8,0
731,0.752168,6,0
732,0.7542,6,0
733,0.75623465,11,5
734,0.75827223,12,2
735,0.7603125,12,2
736,0.76235545,8,0
737,0.76440144,8,0
738,0.76645,12,4
739,0.76850134,12,4
740,0.7705555,12,0
741,0.7726125,12,0
742,0.7746722,7,0
743,0.77673465,6,0
744,0.77879995,9,3
745,0.78086805,9,3
746,0.7829389,9,1
747,0.7850125,6,0
748,0.7870888,6,0
749,0.78916806,6,0
750,0.79125,9,4
751,0.7933346,9,7
752,0.79542226,8,4
753,0.7975125,8,6
754,0.79960555,12,9
755,0.8017013,9,3
756,0.80380005,6,0
757,0.8059014,6,2
758,0.8080055,10,8
759,0.8101124,9,9
760,0.81222224,9,8
761,0.8143347,10,8
762,0.81644994,7,7
763,0.81856793,9,9
764,0.8206889,0,0
765,0.8228125,0,0
766,0.82493883,0,0
767,0.8270681,0,0
768,0.8292,0,0
769,0.83133465,0,0
770,0.8334722,0,0
771,0.83561254,0,0
772,0.83775556,0,0
773,0.8399013,0,0
774,0.8420499,0,0
775,0.8442014,0,0
776,0.84635556,0,0
777,0.8485125,0,0
778,0.8506721,0,0
779,0.85283476,0,0
780,0.85499996,0,0
781,0.857168,0,0
782,0.8593389,0,0
783,0.8615125,0,0
784,0.8636889,0,0
785,0.865868,0,0
786,0.86805004,0,0
787,0.8702347,0,0
788,0.87242216,0,0
789,0.8746124,0,0
790,0.87680554,0,0
791,0.8790014,0,0
792,0.8811999,0,0
793,0.88340133,0,0
794,0.8856056,0,0
795,0.8878125,0,0
796,0.89002216,0,0
797,0.8922348,0,0
798,0.89444995,0,0
799,0.89666796,0,0
800,0.8988888,0,0
801,0.9011125,0,0
802,0.9033389,0,0
803,0.905568,0,0
804,0.9077999,0,0
805,0.9100348,0,0
806,0.9122722,0,0
807,0.91451246,0,0
808,0.9167555,0,0
809,0.91900134,0,0
810,0.92125,0,0
811,0.9235013,0,0
812,0.92575556,0,0
813,0.9280125,0,0
814,0.93027216,0,0
815,0.9325347,0,0
816,0.9348,0,0
817,0.93706805,0,0
818,0.9393388,0,0
819,0.9416124,0,0
820,0.9438889,0,0
821,0.946168,0,0
822,0.9484499,0,0
823,0.9507346,0,0
824,0.9530222,0,0
825,0.9553125,0,0
826,0.9576055,0,0
827,0.9599014,0,0
828,0.9622,0,0
829,0.9645013,0,0
830,0.96680546,0,0
831,0.9691125,0,0
832,0.97142226,0,0
833,0.97373474,0,0
834,0.9760499,0,0
835,0.97836804,0,0
836,0.9806889,0,0
837,0.98301244,0,0
838,0.9853388,0,0
839,0.98766804,0,0
840,0.98999995,0,0
841,0.99233466,0,0
842,0.9946723,0,0
843,0.99701256,0,0
844,0.9993555,0,0
845,1.0017014,0,0
846,1.00405,0,0
847,1.0064014,0,0
848,1.0087556,0,0
849,1.0111125,0,0
850,1.0134722,0,0
851,1.0158347,0,0
852,1.0181999,0,0
853,1.020568,0,0
854,1.0229388,0,0
855,1.0253124,0,0
856,1.0276887,0,0
857,1.030068,0,0
858,1.03245,0,0
859,1.0348347,0,0
860,1.0372221,0,0
861,1.0396125,0,0
862,1.0420055,0,0
863,1.0444014,0,0
864,1.0467999,0,0
865,1.0492014,0,0
866,1.0516055,0,0
867,1.0540124,0,0
868,1.0564221,0,0
869,1.0588347,0,0
870,1.06125,0,0
871,1.0636679,0,0
872,1.0660889,0,0
873,1.0685124,0,0
874,1.0709388,0,0
875,1.073368,0,0
876,1.0758,0,0
877,1.0782347,0,0
878,1.0806721,0,0
879,1.0831124,0,0
880,1.0855556,0,0
881,1.0880014,0,0
882,1.0904499,0,0
883,1.0929012,0,0
884,1.0953556,0,0
885,1.0978124,0,0
886,1.1002722,0,0
887,1.1027347,0,0
888,1.1052,0,0
889,1.107668,0,0
890,1.1101388,0,0
891,1.1126125,0,0
892,1.1150888,0,0
893,1.117568,0,0
894,1.12005,0,0
895,1.1225348,0,0
896,1.1250222,0,0
897,1.1275125,0,0
898,1.1300055,0,0
899,1.1325014,0,0
900,1.135,0,0
901,1.1375014,0,0
902,1.1400056,0,0
903,1.1425124,0,0
904,1.1450222,0,0
905,1.1475346,0,0
906,1.15005,0,0
907,1.152568,0,0
908,1.1550889,0,0
909,1.1576124,0,0
910,1.1601388,0,0
911,1.162668,0,0
912,1.1651999,0,0
913,1.1677346,0,0
914,1.1702722,0,0
915,1.1728125,0,0
916,1.1753556,0,0
917,1.1779014,0,0
918,1.1804501,0,0
919,1.1830014,0,0
920,1.1855555,0,0
921,1.1881125,0,0
922,1.1906722,0,0
923,1.1932347,0,0
924,1.1958,0,0
925,1.1983681,0,0
926,1.2009388,0,0
927,1.2035124,0,0
928,1.2060888,0,0
929,1.208668,0,0
930,1.21125,0,0
931,1.2138346,0,0
932,1.2164222,0,0
933,1.2190125,0,0
934,1.2216055,0,0
935,1.2242013,0,0
936,1.2268001,0,0
937,1.2294014,0,0
938,1.2320055,0,0
939,1.2346123,0,0
940,1.2372222,0,0
941,1.2398347,0,0
942,1.2424499,0,0
943,1.245068,0,0
944,1.2476889,0,0
945,1.2503124,0,0
946,1.2529387,0,0
947,1.2555681,0,0
948,1.2581999,0,0
949,1.2608347,0,0
950,1.2634721,0,0
951,1.2661126,0,0
