case_id,lat,lon,alt,pitch,yaw,roll,rendered,hit,false_positives,false_negatives
3151,73.90343,-126.029816,1.3506583,-85.35026,36.724422,-97.28221,13,12,1,0
3152,65.52954,74.93182,5.7307887,32.342278,185.8308,3.4043427,0,0,0,0
3153,-22.606369,-12.921265,9.382516,77.991486,64.38542,133.71329,0,0,0,0
3154,-41.51757,95.60797,4.0443616,32.79229,332.06088,72.17958,0,0,0,0
3155,84.08086,41.646317,0.1563415,-89.57425,100.390076,137.90369,10,10,0,0
3156,-17.807564,-123.54283,1.496489,76.47653,273.9111,77.19382,8,7,1,0
3157,-42.95028,58.09163,8.746965,50.344666,13.349019,120.12286,0,0,0,0
3158,-5.9603653,125.57706,9.176045,-42.509117,207.15741,161.70322,5,5,0,0
3159,43.034775,-139.6942,3.772654,-38.953846,168.71997,-14.924042,0,0,0,0
3160,35.334457,119.79523,5.9923773,52.226593,307.1755,42.74521,0,0,0,0
3161,73.80417,-102.06488,3.3930342,14.873314,232.6822,-1.0418091,0,0,0,0
3162,41.98365,-79.278435,5.4788938,-52.965046,294.4755,124.33917,4,4,0,0
3163,-23.46252,39.796585,3.66053,78.07649,54.80025,-144.66873,4,4,0,0
3164,44.07216,30.370743,2.997045,-50.41641,356.2132,-101.617546,6,5,1,0
3165,28.66639,67.80116,5.944072,-51.414547,306.35135,144.63266,0,0,0,0
3166,76.07982,100.73013,6.309441,58.591522,245.55283,-162.38333,0,0,0,0
3167,-74.85295,-69.23996,2.6438174,23.879356,281.1922,-123.30734,3,2,1,0
3168,81.95146,-158.35204,4.990865,11.630684,310.75647,115.03931,0,0,0,0
3169,38.632767,67.44855,2.915639,81.14168,76.03991,-4.3656616,0,0,0,0
3170,-28.26046,-38.58313,6.6459236,-64.31864,15.874865,14.135696,0,0,0,0
3171,35.515923,38.302933,2.6241248,36.88797,57.041553,-123.46875,0,0,0,0
3172,29.037415,-15.572372,0.40208727,-89.871,44.915035,-175.69374,21,18,3,0
3173,83.30769,-84.87507,5.242851,-61.746353,329.5082,163.1979,16,14,2,0
3174,40.92273,-39.73169,0.64687604,36.889946,131.3592,-94.13601,0,0,0,0
3175,67.32448,-31.830795,2.9206614,83.12952,137.68788,-163.5118,0,0,0,0
3176,-15.370918,-151.35628,6.4779305,-42.64642,324.91046,-21.022568,0,0,0,0
3177,-72.85033,39.98854,9.432722,51.332428,91.452515,-27.523514,8,8,0,0
3178,47.665085,174.49017,4.8347254,40.828384,177.33994,-19.066223,0,0,0,0
3179,15.839638,85.411865,9.235084,-26.001404,126.77401,99.896576,2,2,0,0
3180,10.5993805,77.66043,7.780677,34.179337,139.31049,-33.902588,0,0,0,0
3181,-82.65753,-152.96986,9.341513,33.38703,236.86449,156.2135,2,2,0,0
3182,-65.76955,131.55429,6.9043837,7.3443375,190.05202,-147.06128,0,0,0,0
3183,-19.901505,45.56491,3.2413383,-9.719299,300.85535,-108.29682,0,0,0,0
3184,55.35994,115.069,0.3087668,14.416946,171.76338,-87.49181,11,11,0,0
3185,7.2911224,-5.5051117,8.577066,41.172775,106.8906,-99.08534,5,5,0,0
3186,47.8882,12.245514,0.15684228,-25.016975,270.6157,102.730804,12,10,2,0
3187,-43.283154,-41.68486,2.8005054,32.425613,36.509228,-89.109505,13,13,0,0
3188,58.450912,3.9845886,1.242891,65.39885,176.2324,42.89595,0,0,0,0
3189,65.7431,103.80423,3.5261602,43.589798,87.19149,125.519684,0,0,0,0
3190,18.315475,-13.791473,3.5577645,-25.301933,221.52081,72.717224,0,0,0,0
3191,69.322845,-136.32591,2.8006425,-2.9291153,39.944424,-4.6015015,0,0,0,0
3192,65.75583,-41.15689,4.3170843,-75.18489,334.73013,-29.661987,10,9,1,0
3193,-58.465614,-178.02225,7.006844,-43.668625,68.80133,32.57425,0,0,0,0
3194,25.624657,-160.00522,7.421081,-80.187515,285.6112,-86.342896,4,3,1,0
3195,43.61554,40.64984,6.6216283,-60.184788,99.11036,139.54657,6,6,0,0
3196,15.341476,-130.30174,0.8148217,33.79944,117.55278,79.34967,0,0,0,0
3197,-36.039486,-3.4449768,2.5457864,-77.21748,271.48715,-108.09808,0,0,0,0
3198,39.01564,-22.390656,4.7175827,-87.770386,107.569145,43.95862,9,9,0,0
3199,-31.951477,-11.581024,8.225007,24.241943,278.30658,-176.0446,0,0,0,0
3200,43.9227,179.01819,6.190109,26.265045,46.014675,-38.56888,0,0,0,0
3201,8.772743,3.0175476,9.280617,21.168259,109.6084,-23.224075,5,4,1,0
3202,-83.946846,-166.44228,8.008514,64.89407,237.8996,-178.52432,7,7,0,0
3203,-39.861526,39.998383,4.8688326,77.192474,155.29213,-22.03125,9,8,1,0
3204,-46.047787,170.98251,2.3135777,-25.509338,237.68257,23.114243,0,0,0,0
3205,19.799095,-135.2894,7.4872746,-62.04779,140.47601,-27.40892,0,0,0,0
3206,22.569191,178.39282,2.0041695,20.502655,59.414696,107.8049,0,0,0,0
3207,-71.60121,-151.58286,0.447509,10.2896805,60.894844,14.575424,9,6,3,0
3208,51.33557,153.27914,5.3435807,70.95639,54.11007,146.50958,0,0,0,0
3209,-53.80951,-34.73494,4.7323422,47.484894,255.21208,-61.964325,0,0,0,0
3210,-6.809738,-43.23819,1.7474821,-33.53471,56.218044,5.0823975,12,12,0,0
3211,-60.101845,-134.61154,9.456638,27.711395,1.1208199,17.831131,6,6,0,0
3212,-46.229126,-28.598816,9.222282,6.429741,291.0719,82.35312,0,0,0,0
3213,-54.708214,153.51938,2.6503994,-62.097725,232.10905,-61.236702,0,0,0,0
3214,52.48979,-102.04708,6.4226213,86.116,145.18915,5.2808228,0,0,0,0
3215,3.444168,52.48143,1.5828621,80.21379,221.76375,162.7804,0,0,0,0
3216,-40.28631,-24.556244,4.7967563,24.301445,351.29843,135.55322,4,3,1,0
3217,1.1379318,40.941345,4.346361,-36.72587,132.4892,153.56479,13,13,0,0
3218,-33.234566,-61.057602,8.788587,66.17378,189.96777,32.00598,0,0,0,0
3219,-51.608124,144.79309,6.9187064,5.404869,175.51427,-112.121704,0,0,0,0
3220,47.966858,119.40091,4.5650754,51.171524,119.70988,-16.762482,0,0,0,0
3221,-21.424976,131.55008,2.4228249,62.002518,179.0639,13.040039,10,8,2,0
3222,46.441452,179.94135,0.2378005,-79.546394,177.43832,-65.20602,17,16,1,0
3223,79.07744,27.120056,1.8024235,-5.7321396,211.56943,59.912476,3,2,1,0
3224,77.8954,72.96257,3.0474083,-36.31485,61.150875,-54.70027,7,4,3,0
3225,-56.993595,-175.66222,7.6324105,-18.529762,116.793144,-29.230087,0,0,0,0
3226,-50.90398,-27.557388,1.4797,-30.172668,56.714134,-84.09208,5,4,1,0
3227,54.87668,-137.3694,5.2828383,-56.065304,227.7419,-148.57498,6,6,0,0
3228,0.26622772,-14.188797,2.7821116,-88.38143,260.6247,27.446579,0,0,0,0
3229,65.76376,-151.80826,8.155107,8.939178,216.24475,146.9881,0,0,0,0
3230,43.1136,179.76764,8.849334,-21.565376,320.622,169.63483,7,7,0,0
3231,75.88869,-25.963531,6.20919,36.70941,325.06958,-149.36581,0,0,0,0
3232,78.713165,104.418945,5.9468246,-22.784897,206.02768,-23.255402,3,2,1,0
3233,-54.89675,129.31607,9.500615,48.698883,319.4539,164.75296,0,0,0,0
3234,61.962265,-29.886597,6.240956,-33.85609,89.686455,94.08252,9,8,1,0
3235,-45.755604,117.26468,0.945976,25.341599,224.9247,-116.14354,16,14,2,0
3236,-68.173355,-38.6557,1.6045618,70.77104,33.38363,-10.3328705,10,9,1,0
3237,62.826492,-68.84628,5.0356917,-74.53513,168.28233,178.6195,5,5,0,0
3238,-20.903938,22.099167,2.666616,-2.7366714,258.61414,-44.523483,0,0,0,0
3239,-18.959785,-52.370514,1.7127981,-75.45016,328.62344,-169.57172,0,0,0,0
3240,-34.13136,17.029114,8.574808,62.471573,354.57813,-87.358894,0,0,0,0
3241,-63.473183,-93.19178,7.1364927,14.027145,295.27792,-144.18881,0,0,0,0
3242,43.48233,-97.18647,5.4397564,25.501625,185.2782,-35.043106,0,0,0,0
3243,18.896591,-41.495773,5.5492024,-51.20482,99.53516,-169.87195,6,5,1,0
3244,-71.88755,-5.9046783,3.9296122,-29.52322,307.59302,175.09393,0,0,0,0
3245,-62.5398,-56.034332,8.965916,35.148613,237.03394,-10.108261,0,0,0,0
3246,-24.24596,58.361115,8.983805,-24.820839,162.20267,7.875122,3,1,2,0
3247,50.141617,12.49321,3.9045267,56.30449,247.69183,-116.90213,0,0,0,0
3248,20.807594,24.142029,7.1146784,25.257492,309.24057,135.0004,0,0,0,0
3249,-25.958515,2.3165436,6.8759484,-22.286491,190.04839,-93.06287,0,0,0,0
3250,44.987198,136.90958,9.265767,58.688766,310.5468,25.591003,0,0,0,0
3251,-29.380383,145.10355,2.8527412,-0.65602875,76.89741,-77.73446,0,0,0,0
3252,-14.2304,-72.95785,9.695464,70.18129,150.39818,-43.07054,0,0,0,0
3253,-29.03461,-16.522415,3.4350066,87.125854,349.08347,24.207428,5,5,0,0
3254,-53.89689,124.23645,3.8548255,70.20671,216.58963,-30.23053,13,11,2,0
3255,-10.875252,40.917114,3.9322948,60.74257,74.33716,-1.7336578,3,3,0,0
3256,69.59491,-137.2605,0.72827065,-81.65159,353.74243,-97.408676,12,10,2,0
3257,-66.047356,73.413666,1.0802811,-80.04213,88.02486,-158.68134,0,0,0,0
3258,67.8958,-28.224045,7.605923,-4.346283,30.71393,49.177567,1,1,0,0
3259,-67.54041,62.262268,5.6109567,-43.334595,22.687092,-143.135,0,0,0,0
3260,-40.499294,-164.45447,7.7563367,-54.322292,313.98364,-86.11594,0,0,0,0
3261,-59.87892,117.35974,6.395081,64.848434,223.24127,3.9146576,12,12,0,0
3262,51.684265,-122.83404,3.9683676,-41.094242,148.89107,-171.01878,0,0,0,0
3263,6.1187286,-129.6141,5.3756604,45.637222,194.72333,68.87747,0,0,0,0
3264,-60.21031,-149.0638,3.4309344,-59.75743,60.600174,-151.55933,0,0,0,0
3265,53.98169,-172.75745,5.0111785,49.65152,79.44357,159.83896,0,0,0,0
3266,80.589935,137.29483,1.9194195,44.25508,196.66512,142.54218,0,0,0,0
3267,-49.40263,39.125214,2.447352,-16.184196,230.43143,32.592834,0,0,0,0
3268,18.94001,4.8489685,7.7574615,-12.14315,243.07288,7.6758575,0,0,0,0
3269,-0.9401932,-178.39728,7.1361494,-5.1653976,158.04439,167.8067,0,0,0,0
3270,-30.5611,-146.15173,8.522886,-4.8788223,195.6372,-104.285164,0,0,0,0
3271,-6.675064,-178.92036,1.1208254,46.515472,16.615852,48.69525,4,2,2,0
3272,-82.67992,145.47952,5.9665356,-26.08915,338.61935,157.33298,0,0,0,0
3273,-54.85893,-101.98355,3.70572,73.12715,328.0173,-21.423508,14,13,1,0
3274,-34.710686,-108.64375,7.112721,49.011612,312.45004,3.6431885,8,8,0,0
3275,26.223618,66.28264,4.7295737,75.98042,49.009228,-92.31428,0,0,0,0
3276,-84.471596,-172.4212,2.010088,41.457184,122.42845,-79.46916,6,5,1,0
3277,31.142632,-61.982536,3.1611094,-64.580986,19.256355,-11.377747,10,9,1,0
3278,28.583755,7.739807,1.1016061,28.73307,270.27225,60.057602,0,0,0,0
3279,68.89203,133.37369,0.23562887,15.408272,196.8818,109.80405,12,9,3,0
3280,13.358429,-0.7502594,7.6824565,25.546799,80.39456,-176.68939,10,10,0,0
3281,-16.390808,-155.48108,8.851374,82.90889,58.435364,66.305115,0,0,0,0
3282,-25.073483,-122.64199,3.414557,-70.14781,222.78252,-20.928207,0,0,0,0
3283,-22.586258,-46.729965,3.4444072,49.223404,110.1508,-42.54933,4,4,0,0
3284,-50.611584,-58.755783,7.3664804,23.814842,44.35202,112.68271,10,10,0,0
3285,20.834122,-48.2648,7.060752,-34.497265,27.367294,130.54526,10,8,2,0
3286,-32.514,46.55478,1.547511,24.406624,210.65439,129.47961,7,7,0,0
3287,-71.209076,45.338715,4.8445525,-10.3995285,188.98979,80.10852,0,0,0,0
3288,81.19623,-101.240105,8.4045925,-56.683384,9.809479,-132.8263,7,7,0,0
3289,-17.39447,107.60385,5.661002,6.4622345,143.86366,121.9939,4,4,0,0
3290,0.022018433,-58.294228,8.250921,-59.13414,0.5402962,-38.448013,2,1,1,0
3291,-18.997093,-153.93173,6.072779,69.23779,235.9381,31.765,2,2,0,0
3292,66.1992,45.737152,7.0949187,3.6135712,256.1843,-0.12690735,0,0,0,0
3293,-84.42264,-51.292557,3.3887558,-6.6967697,105.09387,86.70499,0,0,0,0
3294,70.53818,129.76526,7.8383546,-39.657764,26.556057,166.33377,0,0,0,0
3295,68.689804,110.24075,7.003718,80.38083,110.51005,-39.166336,0,0,0,0
3296,-66.88094,101.65588,0.31236017,36.109154,49.536827,73.980286,14,12,2,0
3297,74.26552,7.6954346,9.747854,-45.055874,293.44464,12.3072815,0,0,0,0
3298,25.559189,-168.68703,8.120077,29.051834,194.26526,87.44058,0,0,0,0
3299,-75.53894,24.60347,3.464757,-79.90443,226.30453,-127.423676,0,0,0,0
3300,-25.928402,-39.167603,2.7546985,-80.36518,327.80496,90.85138,0,0,0,0
3301,-2.3310547,53.206055,5.536694,-74.89562,304.87933,136.67603,0,0,0,0
3302,-74.96677,126.101074,7.961655,87.02544,147.16362,105.355774,9,9,0,0
3303,-54.17089,-165.95895,5.575888,-78.207985,90.61428,84.02475,0,0,0,0
3304,-32.718307,-105.78364,9.813684,72.285934,288.5384,50.546127,4,4,0,0
3305,61.515686,62.288193,4.0005713,31.95288,199.79735,-70.89499,0,0,0,0
3306,77.85928,-108.89911,0.46754748,-86.93053,275.66333,-5.7727966,11,10,1,0
3307,-52.23209,-19.7529,6.7145486,72.99759,286.5352,-8.597397,3,3,0,4
3308,-59.576965,-36.31244,6.0711317,19.507683,119.13295,164.87476,0,0,0,0
3309,66.134,-134.67679,2.6090267,14.006454,156.39346,63.978287,0,0,0,0
3310,68.03949,-48.95009,1.7896968,-74.02307,228.57753,91.164185,9,8,1,0
3311,50.89656,-7.1037445,3.1054654,-80.61941,337.57584,-169.95264,9,8,1,0
3312,-75.41698,88.852844,9.420011,78.43109,149.56506,-77.05517,8,8,0,0
3313,-40.051506,-16.553085,5.458186,-37.72177,326.51733,-173.05785,0,0,0,0
3314,1.456459,-38.501404,5.5611258,61.988297,327.10455,-121.9657,0,0,0,0
3315,-34.71208,13.3159485,4.035501,55.02362,14.7666645,26.832108,5,5,0,0
3316,58.8526,46.343033,0.81054443,38.458893,27.626081,-30.791779,0,0,0,0
3317,-21.39885,58.47136,6.2981067,-51.323856,174.03264,33.576965,0,0,0,0
3318,63.275665,-95.64274,2.954529,-31.49746,121.31235,95.760345,4,4,0,0
3319,69.902145,-89.3417,2.693494,-21.052963,126.26956,-54.91255,3,2,1,0
3320,25.541092,121.60965,9.621298,58.1015,76.65671,-45.992157,0,0,0,0
3321,29.697472,-84.69325,2.1851208,-19.348686,175.67673,-59.430946,0,0,0,0
3322,-84.02725,75.94299,8.365869,-25.96202,209.12291,111.117096,0,0,0,0
3323,37.645332,-49.427933,7.6351047,57.882355,269.4871,-17.976608,0,0,0,0
3324,26.016037,-106.77798,4.6552796,-1.9371262,155.78131,-83.375374,0,0,0,0
3325,23.177544,16.8833,7.7591777,-77.90346,124.41979,29.382568,3,2,1,0
3326,-22.01413,-72.47358,0.722967,-45.556717,117.79662,-103.971634,0,0,0,0
3327,-63.946907,136.37442,4.8726583,35.295723,25.67192,178.65121,0,0,0,0
3328,67.168076,-170.33609,0.7610239,70.576584,342.64233,160.82437,0,0,0,0
3329,-42.687855,-128.42685,0.14618877,-79.50531,155.3243,-137.5686,0,0,0,0
3330,-7.00692,78.37875,0.41909996,55.358353,167.91658,139.36368,20,19,1,0
3331,63.599136,22.722885,0.5899886,26.661362,357.0362,22.205338,0,0,0,0
3332,-61.499287,-61.369423,1.0786953,-75.00834,198.63466,-17.095398,0,0,0,0
3333,-69.676155,153.11215,4.485372,80.317154,173.90437,11.750977,7,7,0,0
3334,-10.185387,-58.68151,1.8715916,30.925323,119.87304,131.23526,3,2,1,0
3335,31.628922,81.78717,4.4822826,40.984955,166.36092,161.06522,0,0,0,0
3336,49.845276,148.82553,4.9111767,-50.39147,216.63998,-67.75852,15,14,1,0
3337,77.63307,-106.978134,0.08159384,-77.3277,206.98526,140.1702,10,8,2,0
3338,62.940277,-39.241592,1.7054076,78.749405,2.8477283,-100.20509,0,0,0,0
3339,-18.081863,-58.078926,3.7209232,8.577148,259.1053,-87.82285,0,0,0,0
3340,69.70064,-95.74248,1.2201651,-70.235016,51.261192,44.33661,14,12,2,0
3341,-75.270775,-94.46868,7.182714,-28.796116,236.06248,74.98328,0,0,0,0
3342,-6.318222,-176.7476,2.561749,-68.89004,246.29828,120.53082,5,5,0,0
3343,29.856407,-21.165604,7.543333,-44.923073,308.0161,-79.023735,0,0,0,0
3344,-45.80184,-148.9627,7.7472644,-77.8279,11.556751,166.36401,0,0,0,0
3345,45.666794,-155.00104,4.3819304,64.2395,233.16145,-85.878296,0,0,0,0
3346,71.95006,-159.4577,2.531646,-17.578705,33.942593,158.06445,4,3,1,0
3347,-26.744171,139.26471,2.4678195,-38.2749,340.23715,-106.19169,0,0,0,0
3348,-33.308537,-143.32547,5.760079,-74.4998,56.27505,-144.7831,0,0,0,0
3349,77.186386,55.83452,6.6451197,-26.810959,39.196686,-115.17403,1,0,1,0
3350,58.657654,105.10486,0.2145517,-47.056316,0.24315374,0.44758606,17,15,2,0
3351,-53.215416,-42.850693,8.133415,-88.112274,266.9186,42.851547,0,0,0,0
3352,27.971336,-158.12526,0.42330846,-32.785248,251.5888,8.054657,15,12,3,0
3353,58.46089,-65.07918,3.9631839,-12.806923,164.83127,-45.18242,0,0,0,0
3354,28.746025,-61.801453,5.4019356,-51.255703,269.39148,-34.041138,0,0,0,0
3355,-17.974472,122.29709,3.7647288,-76.17046,335.32626,123.538666,0,0,0,0
3356,-72.89451,-175.16393,6.7948413,66.66235,171.32942,105.34958,8,8,0,0
3357,-3.533455,6.5357666,0.6293932,24.02134,273.83618,-84.02917,0,0,0,0
3358,34.8379,150.41043,5.3858767,-42.091885,316.79248,-17.599014,5,5,0,0
3359,3.1597672,-158.43962,5.2617784,29.737373,343.45114,24.478577,4,4,0,0
3360,52.90352,-101.95375,1.4468472,74.406586,119.72139,66.43387,0,0,0,0
3361,36.97898,149.77414,5.14173,-32.778824,28.949686,-59.51526,0,0,0,0
3362,-48.485344,-165.29689,6.8926606,-57.001118,293.04877,-121.1026,0,0,0,0
3363,-81.72471,72.50687,2.914843,0.99365234,137.11859,109.87836,1,1,0,0
3364,-73.993355,137.5794,9.711872,-72.185905,216.6166,-122.45352,0,0,0,0
3365,51.194412,98.46948,0.7302309,-30.484085,140.2367,169.55493,18,17,1,0
3366,10.218597,-68.03852,3.6413684,-10.229958,210.44516,-29.810745,0,0,0,0
3367,-23.699467,29.591415,9.744306,39.699768,309.59793,-125.53493,0,0,0,0
3368,-28.397385,84.893005,8.553933,-37.109627,225.22878,-127.620026,0,0,0,0
3369,-2.024353,53.61592,6.509334,2.4533844,15.948207,54.54544,0,0,0,0
3370,-15.21965,-110.96026,9.5274725,-27.874344,231.9329,133.43222,0,0,0,0
3371,29.562958,-77.172005,0.46549562,-3.5504303,223.71164,-49.09224,0,0,0,0
3372,72.7655,-38.87535,5.06461,22.365791,122.36786,-134.87263,0,0,0,0
3373,41.72323,-31.709763,9.255219,-87.69571,295.88055,-29.339325,4,4,0,0
3374,-82.42882,9.3081665,7.431435,-6.668602,262.61417,-102.50659,0,0,0,0
3375,81.9727,-151.03847,1.0785294,-5.647255,196.4448,-90.260826,8,8,0,0
3376,4.4206314,13.889008,0.5841382,60.031525,331.17432,16.029053,0,0,0,0
3377,-84.12848,25.073502,5.808154,-17.789314,187.23492,63.117203,0,0,0,0
3378,6.2803726,135.70004,3.6522903,-16.524605,283.72635,-95.25177,6,6,0,0
3379,82.83113,-124.86023,9.0831585,-60.69169,286.0545,131.77771,7,7,0,0
3380,47.934296,156.57468,0.44750533,81.32544,176.3536,-170.58029,0,0,0,0
3381,82.009766,145.97305,6.099837,20.584396,42.976597,-74.18426,0,0,0,0
3382,-8.6824875,66.258484,7.966251,73.179276,349.12653,65.37727,0,0,0,0
3383,-13.735588,-124.91484,4.3186154,76.52803,1.6791387,-166.9507,1,0,1,0
3384,-83.67127,-99.85893,9.355544,-39.831886,321.91046,-35.72493,0,0,0,0
3385,-75.371765,-25.155518,6.805738,35.755478,182.69446,-167.48708,0,0,0,0
3386,83.83989,-97.81662,9.310293,-56.44097,244.27568,164.16321,4,3,1,0
3387,76.282166,-162.23325,0.42844856,73.309814,15.447853,-117.79076,0,0,0,0
3388,70.12186,17.415237,2.3710253,32.048683,191.38332,17.25885,0,0,0,0
3389,-48.51071,52.313263,5.6224494,-23.12941,275.96027,-79.5068,0,0,0,0
3390,34.404816,-31.62178,7.090756,32.43595,247.72328,39.78755,0,0,0,0
3391,27.461006,-71.427956,6.950374,48.061234,117.089874,-29.535858,0,0,0,0
3392,-16.207794,179.8888,1.5397522,-56.63913,90.578674,-161.73029,0,0,0,0
3393,9.623451,-136.80316,6.1700234,-18.958458,8.18803,-153.25923,4,4,0,0
3394,82.24696,-53.50303,8.116931,-83.20238,115.091515,56.6277,11,11,0,0
3395,-68.746826,-57.021133,2.0311177,-54.427097,251.0439,-146.00626,0,0,0,0
3396,-7.131302,127.01486,8.136653,76.988846,112.80546,58.487946,0,0,0,0
3397,-23.049423,-43.573593,3.5193174,46.74362,308.9935,-3.3886414,1,1,0,0
3398,45.180725,100.49097,9.159657,-8.491188,245.55966,69.053665,0,0,0,0
3399,57.92012,-47.272766,5.766256,-41.458084,316.0675,-11.127213,5,4,1,0
3400,-78.354485,48.00467,0.53687865,-25.85682,146.60947,30.922546,4,0,4,0
3401,39.52584,-142.53119,0.3443392,33.464096,103.05341,-74.99577,0,0,0,0
3402,-49.872467,-85.34418,5.134917,-35.72757,350.84854,118.22507,0,0,0,0
3403,34.091072,-15.508713,4.1650624,15.345322,167.34647,118.49292,0,0,0,0
3404,-68.47805,176.12485,7.711889,52.446854,266.00763,23.457932,13,13,0,0
3405,44.41095,53.248413,3.6995893,-12.399368,103.464905,150.03387,11,9,2,0
3406,-5.731758,-95.82181,2.9124255,-73.15956,306.70486,-18.612091,1,0,1,0
3407,-14.053337,171.05109,3.7403505,-45.93648,181.10413,133.48456,0,0,0,0
3408,19.967232,-44.506073,8.350554,-39.72891,63.222485,104.40094,6,6,0,0
3409,-31.829903,129.56897,2.422405,74.609726,327.60492,99.20209,5,5,0,0
3410,6.8204346,118.18277,0.7492297,42.474823,306.8855,93.67154,0,0,0,0
3411,78.02751,-65.03544,6.723318,22.753723,221.71086,-35.86125,0,0,0,0
3412,40.110397,20.37941,5.6052456,47.321365,163.91647,40.527573,0,0,0,0
3413,-29.008797,-98.96449,5.1603045,-62.59481,335.48956,128.0697,0,0,0,0
3414,-58.55921,15.279083,3.3482976,-70.34145,319.6421,-117.61461,0,0,0,0
3415,-22.332195,164.73932,6.9033895,85.97339,251.29333,-54.670906,2,2,0,0
3416,70.95508,146.99457,7.4629273,11.473297,164.92638,-152.36996,0,0,0,0
3417,36.431908,-66.5238,9.023331,1.006485,30.633476,51.428497,9,8,1,0
3418,39.252403,71.60843,2.542115,82.0564,286.7052,-6.1839447,0,0,0,0
3419,-54.94609,103.50455,6.093061,57.553665,61.843987,-146.06644,0,0,0,0
3420,-51.780556,17.795471,2.741254,-58.141365,194.49767,-86.43655,0,0,0,0
3421,46.790695,18.864227,8.861393,43.43727,303.40918,-53.02688,0,0,0,0
3422,-17.502846,81.39072,3.6012769,-75.273994,344.76877,132.52399,0,0,0,0
3423,-21.092033,110.18286,1.2177444,-60.377216,289.83032,-141.24359,0,0,0,0
3424,-4.199066,-81.72244,2.7096608,-21.798851,335.01886,-26.207153,10,9,1,0
3425,-45.897007,-77.260315,7.1666174,72.873764,276.90652,-8.527115,4,3,1,0
3426,-71.18695,-90.02872,7.168083,66.5788,349.4745,73.14047,13,13,0,0
3427,77.79646,-146.83768,2.0306091,7.8795776,33.304344,142.95001,0,0,0,0
3428,67.866165,-73.72718,8.335459,26.402603,68.25596,179.43994,0,0,0,0
3429,46.762268,-115.868576,4.6006784,-88.956764,155.29195,49.44371,8,8,0,0
3430,26.136536,179.36792,6.8151307,-70.909134,141.89626,-115.33555,0,0,0,0
3431,-82.93614,-143.53192,9.452428,63.116867,71.51187,-81.063225,6,6,0,0
3432,-38.434223,113.74652,3.154932,70.37868,263.08673,-62.169853,10,9,1,0
3433,-48.23391,147.97894,1.1471558,2.8723984,314.66806,94.31998,8,7,1,0
3434,-61.77012,6.3175964,2.2289095,-68.73606,197.52435,87.2594,0,0,0,0
3435,-18.608871,-81.5656,4.53642,88.99487,167.00195,155.83102,0,0,0,0
3436,10.374252,-38.90593,1.7694234,0.14487457,145.73521,-74.46072,0,0,0,0
3437,-57.412724,-109.94573,7.8888702,32.38588,236.43271,22.126358,0,0,0,0
3438,80.833496,72.823395,8.018393,-49.163685,137.75003,-58.449715,7,7,0,0
3439,72.97943,162.87656,8.058093,-23.935287,170.23627,-60.6392,0,0,0,0
3440,-11.945229,-136.06203,3.9664357,36.15252,52.505894,73.94057,0,0,0,0
3441,-37.33005,-145.6162,9.410228,24.854622,163.13867,-62.35019,0,0,0,0
3442,-21.556698,-130.79858,8.148636,1.7438126,143.84973,-9.579697,0,0,0,0
3443,-44.641373,42.762543,0.7300915,-67.958206,246.69841,144.28986,0,0,0,0
3444,63.24904,52.424637,4.4657226,-50.125336,245.0183,7.2514496,4,4,0,0
3445,-65.44938,63.170227,6.82457,-24.805618,76.8528,-166.8887,0,0,0,0
3446,31.713028,-90.372406,5.999365,67.83069,233.4696,-146.69215,0,0,0,0
3447,-77.17908,-23.614807,4.042034,-41.670708,226.50339,19.339386,0,0,0,0
3448,64.6922,163.02124,8.2903805,-39.35798,107.9412,133.0805,0,0,0,0
3449,-5.3956757,159.21439,1.426508,-17.385918,320.0155,99.33777,6,6,0,0
